type,file,record_id,contaminated_value,detail,raw_text
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,bc411005-cfcf-4dfe-93b9-266f99b096a6,"Norton ; 4 lds. firewood, 4 spars, 36 boards",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"Norton ; 4 lds. firewood, 4 spars, 36 boards"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,6b9e1e0d-079d-4d28-9003-a74590c97c8a,"and battens, 123 lds. firewood",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"and battens, 123 lds. firewood-J. Adam"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,62668b82-ae1e-4a27-8c37-3fb9368eaa22,"fir, 1,520 pcs. sawn fir",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"fir, 1,520 pcs. sawn fir-Bessent & Son"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,b238045f-8aa7-4a59-be3b-ecc836480a53,"Waldemar - Narva - 19,869 pcs. sawn",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"Waldemar - Narva - 19,869 pcs. sawn"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,8a986efb-0305-467b-816f-651cf0ab321c,Magdala - Essequibo- 270 lds. sawn green-,\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),Magdala - Essequibo- 270 lds. sawn green-
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,40946d4b-78e8-4e36-9544-5de8d1eb2c82,"32,218 pcs. sawn fir, 5,950 sleepers, 1,180",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"32,218 pcs. sawn fir, 5,950 sleepers, 1,180"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,d6e62ec6-af93-4c2a-bea9-4b22854e5a03,"ling, 176 pcs. oak lumber, 1,023 pcs. white",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"ling, 176 pcs. oak lumber, 1,023 pcs. white"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,9b138159-7670-4c13-91af-4c28b08f12f7,"[?]m, 516 pcs. waney white pine,",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"[?]m, 516 pcs. waney white pine,"
quantity_in_ship_name,13. p. 153-155 - Imports - August 29 1885 - Timber Trades Journal 1885_p003_parsed.json,62d23651-cee3-432a-875f-2033f12de0fd,"143 pcs. waney white pine, 459 pcs. square",\d+\s*(pcs\.|lds\.|stds\.|loads|pieces|tons|cwt\.|fathoms),"143 pcs. waney white pine, 459 pcs. square"
long_ship_name,18970918p.408_p001_parsed.json,ccedb0ae-a57a-4f61-b90b-ec7f53d7e622,"Wilson, Sons, & Co.; 35 lds. slating laths-",length=43,"Wilson, Sons, & Co.; 35 lds. slating laths-"
long_ship_name,18970918p.408_p001_parsed.json,4c3a2af9-fddf-4657-b9fd-feb509e22265,"283 lds. props, 177 lds. sleepers, 31 lds.",length=42,"283 lds. props, 177 lds. sleepers, 31 lds."
long_ship_name,18970918p.408_p001_parsed.json,ff50b382-8d7f-4a71-aff9-fd64b109ae59,"battens, 1,676 scantlings, 11,709 boards,",length=41,"battens, 1,676 scantlings, 11,709 boards,"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,3a38d570-71e3-4de6-9c68-8b08ac983d6c,"Wifstawarf-10,035 deals, battens, and boards",length=44,"Wifstawarf-10,035 deals, battens, and boards-Wintringham & Son; 4,031 boards and ends-Seddon, Shephord, & Co."
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,6bc9a377-f3c4-47eb-abba-8bdb7a842d35,"Bride  Wyburg-67,848 deals, &c., 4 fms. firewood",length=48,"Bride (s) Wyburg-67,848 deals, &c., 4 fms. firewood-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,ade42290-9d80-4753-85db-a39b35482f0d,"man & Hartenfeld; 288 pcs. ash, 30 pcs. birch, 3,385 birch props",length=64,"man & Hartenfeld; 288 pcs. ash, 30 pcs. birch, 3,385 birch props-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,49ee1628-5796-49f0-8450-97604a5d6743,"Soderhamn-2,185 deals, 1,544 deals and battens",length=46,"Soderhamn-2,185 deals, 1,544 deals and battens-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,8fbba22b-043d-4108-b4aa-2b7e5c047860,"Orient Wyborg-2,185 deals, 1,544 deals and battens",length=50,"Orient Wyborg-2,185 deals, 1,544 deals and battens-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,7f42b9b9-f60d-4e64-91e7-30d69a2bf143,"son & Cotterall; 2,185 deals, 1,544 deals and battens",length=53,"son & Cotterall; 2,185 deals, 1,544 deals and battens-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,ab57d965-2eb8-4f74-8d1b-10f9baddb954,"Norwegia Batsvik-2,185 deals, 1,544 deals and battens",length=53,"Norwegia Batsvik-2,185 deals, 1,544 deals and battens-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,9e01ec6a-c81e-48a3-bd18-bd7e53df9fb7,"Prier, Wotton, & Co.; 2,185 deals, 1,544 deals and battens",length=58,"Prier, Wotton, & Co.; 2,185 deals, 1,544 deals and battens-Order"
long_ship_name,9. p. 84-87 - Imports - July 25 1885 - Timber Trades Journal 1885_p001_parsed.json,c7cb00cd-8172-4bd6-bcf6-0d30574b3820,"J. W. Uloth & Co.; 2,185 deals, 1,544 deals and battens",length=55,"J. W. Uloth & Co.; 2,185 deals, 1,544 deals and battens-Order"
long_ship_name,18830609p.398_p002_parsed.json,cd006a7b-e184-4860-9295-4fac05ddb10c,"May 29 Jeanne - St. Malo-140 lds. pitwood, Jones, Heard, & Co.",length=62,"May 29 Jeanne - St. Malo-140 lds. pitwood, Jones, Heard, & Co."
long_ship_name,18830609p.398_p002_parsed.json,7dcfb9b9-3c18-4ccc-9890-2bbe6e71dc53,"June 2 Uppingham  - Riga - 22,000 half-square sleepers",length=54,"June 2 Uppingham (s) - Riga - 22,000 half-square sleepers-Burt, Boulton, & Haywood, 5,915 square sleeper blocks-Burt, Boulton, & Haywood"
long_ship_name,18830609p.398_p002_parsed.json,49e8ebbf-9653-47cf-b6f3-2b32bd14a917,"May 29 City of Rotterdam-1,400 bdls. wood hoops",length=47,"May 29 City of Rotterdam-1,400 bdls. wood hoops-J. C. Pinkerton"
long_ship_name,18830609p.398_p002_parsed.json,0a9dc869-c3ea-4726-8e01-752690d86242,"May 29 City of Rotterdam-1,400 bdls. wood hoops",length=47,"May 29 City of Rotterdam-1,400 bdls. wood hoops-J. C. Pinkerton"
unusual_chars_in_ship_name,18971211p.845_p001_parsed.json,593a6c8c-e0e7-49d4-b057-9519e412915c,W [?],,Dec. 2 W [?] (s)-Gothenburg-12 lds. boxboards-C. O. Swanson.
long_ship_name,18971211p.845_p001_parsed.json,6a679f0b-727a-4573-b1c4-789d8e145433,"J. H. McLaren Pa-cagoula-424 lds hewn pitch pine, 378 lds sawn pitch pine H. Owen & Son",length=87,"Dec. 3 J. H. McLaren Pa-cagoula-424 lds hewn pitch pine, 378 lds sawn pitch pine H. Owen & Son"
unusual_chars_in_ship_name,18971211p.845_p001_parsed.json,f0e130ef-66ad-46ba-b42a-fbc36af88eba,T. W. [?],,"T. W. [?]-Gothenburg-22 lds i t props-Wilson, Sons & Co. ; 150 lds. t t p ops-Wilson, Sons & Co. ; 25 lds. laths Knoo[?] Ba ker"
long_ship_name,12. p. 284-286 - Imports - September 17 1887 - Timber Trades Journal 1887_p002_parsed.json,c377f57d-5fb7-427b-a15d-15f668936d41,"Carlotte - Rugenwalde - 13,235 pit-props - Order",length=48,"Carlotte - Rugenwalde - 13,235 pit-props - Order"
long_ship_name,18970417p.720_p002_parsed.json,1229d317-c3ab-4d9e-a118-75d53cfd1a8e,"Lynger-16,341 pit props, 1,668 pcs. round",length=41,"Lynger-16,341 pit props, 1,668 pcs. round"
long_ship_name,18970417p.720_p002_parsed.json,b717a50c-4231-4cb2-8e60-db2f4dbb4100,"bdls. trellis, qnty. boxboards, 5 prs. oars,",length=44,"bdls. trellis, qnty. boxboards, 5 prs. oars,"
long_ship_name,18970417p.720_p002_parsed.json,16d5857e-aa2a-4e52-bbd4-8b9c7fc5d879,"bdls. dowels, 257 spars, 58 pkgs. wheels,",length=41,"bdls. dowels, 257 spars, 58 pkgs. wheels,"
long_ship_name,18970417p.720_p002_parsed.json,4ed6c037-5ea2-4e01-93dc-d5bd8f57fdbd,"Harald Klitgaard - Memel - 15,723 sleeper",length=41,"Harald Klitgaard - Memel - 15,723 sleeper"
long_ship_name,18970417p.720_p002_parsed.json,5fb48881-be06-473a-9924-0acc5c8bd26d,Christine - Uddevalla - 180 lds. hewn pit,length=41,Christine - Uddevalla - 180 lds. hewn pit
long_ship_name,18970417p.720_p002_parsed.json,b4133897-ea30-4441-be0b-e7ca7e9dfde9,8 Jonehild - Bergqvara - 345 lds. hewn pit,length=42,8 Jonehild - Bergqvara - 345 lds. hewn pit
long_ship_name,18970417p.720_p002_parsed.json,befa60d2-57ab-4d17-853f-44c71302c0e4,"6 lds. battens, 43 lds. deals, 3 lds. spars-",length=44,"6 lds. battens, 43 lds. deals, 3 lds. spars-"
long_ship_name,18970417p.720_p002_parsed.json,e330c83c-b547-418a-84f8-3e6c742e1de6,Edith - Gothenburg - 362 lds. battens and,length=41,Edith - Gothenburg - 362 lds. battens and
long_ship_name,18970417p.720_p002_parsed.json,c83e765b-7109-43bc-9c0e-6376fa066aa2,"and sawn pitch wood, n.o.e., 49 lds. deals",length=42,"and sawn pitch wood, n.o.e., 49 lds. deals-B."
long_ship_name,18931216p.662_p002_parsed.json,e79b1fcc-9353-4f11-8f2b-b18df25ba896,"Soblomsten Arendal-270 lds. fir mining timber, 10 lds. fir props",length=64,"7 Soblomsten Arendal-270 lds. fir mining timber, 10 lds. fir props-C. Calder & Co."
long_ship_name,18931216p.662_p002_parsed.json,530f56d8-4319-4478-8f9b-c7d438cd1c41,Deux Pierre-l'Orient-175 lds. fir pitwood,length=41,"Deux Pierre-l'Orient-175 lds. fir pitwood-E. Williams, Cook & Co."
long_ship_name,18931216p.662_p002_parsed.json,3085e22f-de98-4d91-b3b1-f2929cf10ee2,"Endrick St. John, N.B.-577 lds. fir & deals",length=43,"Dec. 4 Endrick St. John, N.B.-577 lds. fir & deals-H. & T. Bellas."
long_ship_name,18810723p.64_p001_parsed.json,b9fd0d59-93df-45e3-b52b-6ee9613050e2,July 14 Ocean Child - Darien - 584 fir logs,length=43,July 14 Ocean Child - Darien - 584 fir logs-John Williams & Sons
long_ship_name,18810723p.64_p001_parsed.json,abc2e27d-4b5e-4f7c-a159-4f32cc8d33c3,"Achilles - Darien-514 pcs. hewn pitch pine, 217 pcs. sawn pitch pine",length=68,"Achilles - Darien-514 pcs. hewn pitch pine, 217 pcs. sawn pitch pine-Wintringham & Sons"
long_ship_name,18810723p.64_p001_parsed.json,25eb1e71-1d67-49e5-83cb-46942ca91904,July 13 Henri - Bordeaux - 54 lds. firewood,length=43,"July 13 Henri - Bordeaux - 54 lds. firewood-Nevill, Druce, & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,23c01145-5228-44c5-98c4-22d468f3fc64,[?]heit,,"[?]heit-Dantzig-5,780 oak sleepers-Order"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,e247960d-24ab-4e98-bb85-2a8a41d72e62,[?]s,,[?]s-Dantzig-300 fms. firewood-Order
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,0ec35591-b7a5-41b9-92a1-10334c0532d0,[?] deals and boards,,"[?] deals and boards-Thompson, Bonar & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,c4e88b7d-38e2-4ade-bc7b-b2611953c360,[?] deals and boards,,[?] deals and boards-Harrison
long_ship_name,18810723p.64_p001_parsed.json,90b612ac-e2da-4534-a015-9edf54509c95,"[?] pcs. square timber, 702 pcs. firewood",length=41,"[?] pcs. square timber, 702 pcs. firewood-F. Lambery"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,90b612ac-e2da-4534-a015-9edf54509c95,"[?] pcs. square timber, 702 pcs. firewood",,"[?] pcs. square timber, 702 pcs. firewood-F. Lambery"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,9ce2bfb4-6b12-4bea-a013-505b385e3a40,"[?] 3,233 props",,"[?] 3,233 props-G. Pearson & Co."
long_ship_name,18810723p.64_p001_parsed.json,4f6a83ed-ec47-49cc-aa79-1648f21f9335,"[?] 1,356 pcs. round timber, 16,999 battens",length=43,"[?] 1,356 pcs. round timber, 16,999 battens-Pape, Dey & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,4f6a83ed-ec47-49cc-aa79-1648f21f9335,"[?] 1,356 pcs. round timber, 16,999 battens",,"[?] 1,356 pcs. round timber, 16,999 battens-Pape, Dey & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,dc75bfab-f26c-42bb-b768-e43e6ce33142,[?] R. Wade & Sons,,[?] R. Wade & Sons
long_ship_name,18810723p.64_p001_parsed.json,a11c347e-969d-43fa-96ce-19793747c986,"[?] Dantzig-544 pcs. timber, 137 deals and boards",length=49,"[?] Dantzig-544 pcs. timber, 137 deals and boards-Harvey & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,a11c347e-969d-43fa-96ce-19793747c986,"[?] Dantzig-544 pcs. timber, 137 deals and boards",,"[?] Dantzig-544 pcs. timber, 137 deals and boards-Harvey & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,9fb62e86-35ec-4421-ad0f-16fc7707c2e8,[?] & Sons,,[?] & Sons
long_ship_name,18810723p.64_p001_parsed.json,9c247975-2223-46e3-9065-04ba482fb8e5,"[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props",length=55,"[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props-G. Horsley"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,9c247975-2223-46e3-9065-04ba482fb8e5,"[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props",,"[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props-G. Horsley"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,90daffe4-4098-41c9-8fa3-9dc1c73c0a03,[?] pit-props,,[?] pit-props-R. Wade & Sons
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,1d8b8f33-945c-4eb7-a757-5b14f6632b29,"[?] 4,094 deals and battens",,"[?] 4,094 deals and battens-Harrison"
long_ship_name,18810723p.64_p001_parsed.json,885c2786-2b92-4508-a9e1-15bd719f8773,"[?] and-429 pcs. square timber, 1,275 pit-props",length=47,"[?] and-429 pcs. square timber, 1,275 pit-props-G. Horsley & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,885c2786-2b92-4508-a9e1-15bd719f8773,"[?] and-429 pcs. square timber, 1,275 pit-props",,"[?] and-429 pcs. square timber, 1,275 pit-props-G. Horsley & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,ad0a7b3c-1d39-4dfd-abf7-0bdb23bfbda0,"[?] 8,129 pit-props",,"[?] 8,129 pit-props-Pyman & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,4fdf23ef-88af-403c-b167-1783733f549c,"[?] 392 pcs. round timber, 2,564 deals",,"[?] 392 pcs. round timber, 2,564 deals-Dixon, & Co."
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,2c0af855-1f8b-4d61-88ab-6be92c329640,"[?] Gefle-5,597 pcs. firwood sawn",,"[?] Gefle-5,597 pcs. firwood sawn-Order"
long_ship_name,18810723p.64_p001_parsed.json,458fa8fe-a702-42e3-b576-c001280bd2e5,"[?] neborg-217,426 broom handles, firewood",length=42,"[?] neborg-217,426 broom handles, firewood-Order"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,458fa8fe-a702-42e3-b576-c001280bd2e5,"[?] neborg-217,426 broom handles, firewood",,"[?] neborg-217,426 broom handles, firewood-Order"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,c4c36f41-aac7-437f-b706-f22a3c96357f,[?] Bjorneborg-139-2-2 deals and boards,,[?] Bjorneborg-139-2-2 deals and boards-Order
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,269ed7f1-3484-4f6d-b15c-f0153df09f3e,[?] org-56-3-12 deals,,[?] org-56-3-12 deals-Order
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,291a7c43-e476-4b03-8d15-2d665779826c,[?] helm,,"[?] helm-Danzig-431 pcs fir, 500 fir sleepers-Order"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,8c7c98a8-08ab-4e27-9191-922eca50a4b4,[?] aborg-85-1-26 deals and boards,,[?] aborg-85-1-26 deals and boards-Order
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,fe2962b3-b918-4e09-9951-890f806e29ba,[?] -75-0-0 deals and battens,,[?] -75-0-0 deals and battens-Order
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,1bd8068b-0289-4f7b-96c8-215eb8a6c7b6,[?] Cronstadt-40-3-12 deals,,[?] Cronstadt-40-3-12 deals-Wade
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,c687dd09-c7ba-4646-96af-1ff333db8dbf,[?] Cronstadt-30-3-10 battens,,[?] Cronstadt-30-3-10 battens-Heaven
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,2b42dac9-c172-4a98-b605-1c9082cd3ed8,[?] Skelleftea-12 lds. firewood,,[?] Skelleftea-12 lds. firewood-Massey
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,a74d8adb-eae0-4562-a2c9-b3cb642ea661,"[?] 262-1-9 deals, battens, &c.",,"[?] 262-1-9 deals, battens, &c.-Order"
unusual_chars_in_ship_name,18810723p.64_p001_parsed.json,fead4e2d-9d84-49ac-90ab-d4119c5f32d1,[?] 490 pcs. fir,,[?] 490 pcs. fir-Order
long_ship_name,18810723p.64_p001_parsed.json,5fa86a9f-8fb0-4245-ab27-5759e071f8ee,"Pacific - Bstaiamitz - 1,366 pcs. round timber",length=46,"Pacific - Bstaiamitz - 1,366 pcs. round timber-Wade & Sons"
long_ship_name,18880107p16-17_p001_parsed.json,961f943d-eb10-4a49-bcd6-f580975b32d9,"Enigheden - Holmestrand - 14,000 pit-props",length=42,"Dec. 27 Enigheden - Holmestrand - 14,000 pit-props-Rayner & Moller"
long_ship_name,18880107p16-17_p001_parsed.json,03f757b7-0a4d-45b0-b29b-ed7b5505ffc0,"Sleipner  - Gothenburg - qty. alder props, alder, wood-props, pit-props, ten",length=76,"Sleipner (s) - Gothenburg - qty. alder props, alder, wood-props, pit-props, ten-Order"
long_ship_name,18880107p16-17_p001_parsed.json,e1961116-45ed-4fcc-9edf-2b1b9e495f3b,"Tyri Skien-874 telegraph poles, 3,112 props",length=43,"29 Tyri Skien-874 telegraph poles, 3,112 props-T. Atkinson"
long_ship_name,18950608p.925_parsed.json,d4cc89ef-9cad-489f-8c28-d6e662d69d0a,"29 Silvanus – Riga – 15,208 deals, battens, and boards",length=54,"29 Silvanus – Riga – 15,208 deals, battens, and boards-J. T. Salvesen & Co."
long_ship_name,18950608p.925_parsed.json,0caebf60-232b-48ec-92d9-993bb447cce2,May 29 Rafso – 990 lds. deals and battens,length=41,May 29 Rafso – 990 lds. deals and battens-J. Walker & Co.
long_ship_name,18950601p.889_p001_parsed.json,c81a26c3-c87c-47ba-ae26-356fa700a3ca,22 Skovland - Porsgrund - 504 lds. pitwood,length=42,22 Skovland - Porsgrund - 504 lds. pitwood-Schroeter & Co.
long_ship_name,18950601p.889_p001_parsed.json,7c4e9cdd-25a3-4595-834b-5fb83b4b9e5c,"Montataire  - Bordeaux-1,250 lds. pitwood",length=41,"Montataire (s) - Bordeaux-1,250 lds. pitwood-Simkin"
long_ship_name,18950601p.889_p001_parsed.json,73f4ae65-f9f8-432b-819f-5228d734487e,"Phonix - Oscarshamn - 17,287 pit props - Pyman, Bell, & Co.",length=59,"Phonix - Oscarshamn - 17,287 pit props - Pyman, Bell, & Co."
long_ship_name,18950601p.889_p001_parsed.json,5f7f99cb-7a4a-41f4-8acf-6f3566f99ff1,"Mobile - 955 pcs. hewn timber, 4,000 pcs. sawn timber, 661 deals",length=64,"Mobile - 955 pcs. hewn timber, 4,000 pcs. sawn timber, 661 deals-Price & Pierce"
long_ship_name,18950601p.889_p001_parsed.json,94514e6f-e8b8-44c0-a05f-fc0cd443699a,May 27 Steinte l'Eguille-216 lds. hewn fir,length=42,May 27 Steinte l'Eguille-216 lds. hewn fir-Main Colliery Co.
long_ship_name,18950921p.377_p003_parsed.json,4f5874e0-21fb-4c68-8571-863fcd401644,"Sept. 3 Armenia - Miramichi - 21,734 deals-",length=43,"Sept. 3 Armenia - Miramichi - 21,734 deals-"
long_ship_name,18950921p.377_p003_parsed.json,9625c0f0-8784-4faf-9ddd-ff2c48b15038,Sept. 10 California-704 pcs. mining timber,length=42,Sept. 10 California-704 pcs. mining timber-Wilson & Co.
long_ship_name,18950921p.377_p003_parsed.json,193569d0-76a7-4e9a-9923-413cdaa5f7f0,"Kongsberg-27,414 pcs. battens, 8,000 pcs. pit props, 1,000 bdls. firewood",length=73,"Kongsberg-27,414 pcs. battens, 8,000 pcs. pit props, 1,000 bdls. firewood-Sent for May & Co."
long_ship_name,18950921p.377_p003_parsed.json,3fc3877b-127b-44b9-af1a-49dfb951dba6,"Berlin Head  Riga-10,784 pcs. lathwood, 3,891 pcs. lathwood",length=59,"12 Berlin Head (s) Riga-10,784 pcs. lathwood, 3,891 pcs. lathwood-Ramsay, Browne, & Co"
long_ship_name,18970313p.550_p002_parsed.json,3f602240-0bcf-4a87-a89c-1ea8045302e3,"Mar. 8. Pensacola-1,091 lds. sawn fir-on, Pattrick, & Woodward",length=62,"Mar. 8. Pensacola-1,091 lds. sawn fir-on, Pattrick, & Woodward"
long_ship_name,18970313p.550_p002_parsed.json,c76c46bf-2fa6-4186-b80f-efe786012c66,"Mar. 10. Christiania - 300 poles and 100 poles, 922 scantlings.",length=63,"Mar. 10. Christiania - 300 poles and 100 poles, 922 scantlings."
long_ship_name,18970313p.550_p002_parsed.json,57055194-e555-4da1-be5d-3febf1d6eea9,"Mar. 11. from Gothenburg-1,224 dz. boards, 206 bds. skirtings, 630 bdls.",length=72,"Mar. 11. from Gothenburg-1,224 dz. boards, 206 bds. skirtings, 630 bdls."
long_ship_name,18970313p.550_p002_parsed.json,80e5b359-2e21-4862-a9c4-a5004dbce314,Mar. 8. St. Malo-4 lds. sawn wood hoops-y. Railway Co.,length=54,Mar. 8. St. Malo-4 lds. sawn wood hoops-y. Railway Co.
long_ship_name,18970313p.550_p002_parsed.json,7afbf014-701a-4c07-9ed2-6cf053261d2d,"Mar. 8. Gothenburg-6 lds. boards, 33 lds. Scott & Sons; 35 lds. sleepers, 58 s, 8 lds. props, 8 lds. crowntrees, ining timber, 5 lds. laths, 417 lds. d battens",length=159,"Mar. 8. Gothenburg-6 lds. boards, 33 lds. Scott & Sons; 35 lds. sleepers, 58 s, 8 lds. props, 8 lds. crowntrees, ining timber, 5 lds. laths, 417 lds. "
long_ship_name,18970313p.550_p002_parsed.json,a341b709-a5ce-4efe-b3e0-bf88c0f9344c,"Mar. 8. 15 lds. sleepers, 96 lds. splits, 183 ps",length=48,"Mar. 8. 15 lds. sleepers, 96 lds. splits, 183 ps"
long_ship_name,18970313p.550_p002_parsed.json,6d32bcb5-c75d-4b3d-8a7b-e9455b602d67,"Mar. 8. Rangoon-2,780 teak planks, 5,764 cks, 1,173 teak squares.",length=65,"Mar. 8. Rangoon-2,780 teak planks, 5,764 cks, 1,173 teak squares."
long_ship_name,18970313p.550_p002_parsed.json,58271490-57d9-454d-94d2-9f2b85f1c371,"Mar. 8. anes - Tonsberg - 767 pcs. partly imber, 165 pit props",length=62,"Mar. 8. anes - Tonsberg - 767 pcs. partly imber, 165 pit props-Hall Bros."
long_ship_name,18970313p.550_p002_parsed.json,2b4d3b52-d333-466f-afd2-8f23cbddcf2f,"Mar. 6. Texan  - Kingston-360 lancewood spars, 32 pcs. ebony, 32 pcs. satinwood, 276 pcs. greenheart, 18 pcs. ebony; from New Orleans-7,521 oak staves - Order; Sutherland, Innes, & Co.",length=184,"Mar. 6. Texan (s) - Kingston-360 lancewood spars, 32 pcs. ebony, 32 pcs. satinwood, 276 pcs. greenheart, 18 pcs. ebony; from New Orleans-7,521 oak sta"
long_ship_name,18831201p.406_p001_parsed.json,bb9e3a4e-80b7-4032-bead-bab4dbedb4f3,"Canute-42 pcs. hewn oak, 105 pcs. hewn fir",length=42,"23 Canute-42 pcs. hewn oak, 105 pcs. hewn fir -Watsons & Co. ; 51 pcs. hewn oak, 51 pcs. hewn unrated, 623 pcs. hewn fir, 981 pcs. sawn fir, 2,548 dea"
long_ship_name,24. p. 606-608 - Imports - June 11 1887 - Timber Trades Journal 1887_p003_parsed.json,97c56a51-0f90-4e2a-ba3e-8702901fa9fb,"Penedo - Riga - 9,090 sleeper blocks, 994 sleepers",length=50,"Penedo - Riga - 9,090 sleeper blocks, 994 sleepers-Wm. Christie & Co."
long_ship_name,18910620p.771_p001_parsed.json,d3ae1ecf-2217-48ec-98b6-c16c9cacb983,"Jenny- Drammen-25,845 flooring boards, 80,000 staves",length=52,"Jenny- Drammen-25,845 flooring boards, 80,000 staves-H. Denty"
long_ship_name,18910815p.162_p003_parsed.json,f0bc5667-27f1-4e7d-8bca-4377fbda6274,"Arethusa Memel-1,271 pcs. timber, 6 fms. lathwood",length=49,"Arethusa Memel-1,271 pcs. timber, 6 fms. lathwood-T. & C. Martin"
long_ship_name,18910815p.162_p003_parsed.json,45709672-44de-40dc-a8e7-552c393beb3c,"Helvetia  - Porto Plata - 131 fourches acajou, 38 fourches bois de satin, 20 billes cedre",length=89,"6 Helvetia (s) - Porto Plata - 131 fourches acajou, 38 fourches bois de satin, 20 billes cedre"
long_ship_name,18910815p.162_p003_parsed.json,cc74b935-6f56-4b95-930c-701c7c2400a0,"Thomas Anderson  - Baltimore - 13,460 morceaux chene, 19 morceaux peuplier",length=74,"Thomas Anderson (s) - Baltimore - 13,460 morceaux chene, 19 morceaux peuplier"
long_ship_name,18990819p.199_p003_parsed.json,4239e77e-9ffa-47df-a5f2-abc055d32233,"Emily Rickert Tornea-546 lds. sawn fir boards, deals, &c.",length=57,"12 Emily Rickert Tornea-546 lds. sawn fir boards, deals, &c.-Harvey & Co. Ltd."
long_ship_name,18990819p.199_p003_parsed.json,315047e7-e502-4d94-8417-e854c83659ce,Fulvio - Trangsund-320 lds. fir staves - Phoenix Cement Co.,length=59,12 Fulvio - Trangsund-320 lds. fir staves - Phoenix Cement Co.
